date,customer_id,demand
2024-10-02,3,53.6
2024-10-03,3,50.2
2024-10-04,3,72.2
2024-10-05,3,93.3
2024-10-06,3,59.8
2024-10-07,3,53.5
2024-10-08,3,51.4
2024-10-09,3,74.6
2024-10-10,3,40.5
2024-10-11,3,63.3
2024-10-12,3,68.9
2024-10-13,3,55.8
2024-10-14,3,85.8
2024-10-15,3,63.4
2024-10-16,3,63.1
2024-10-17,3,73.4
2024-10-18,3,70.8
2024-10-19,3,52.2
2024-10-20,3,60.6
2024-10-21,3,56.3
2024-10-22,3,55.9
2024-10-23,3,74.2
2024-10-24,3,52.4
2024-10-25,3,70.1
2024-10-26,3,72.8
2024-10-27,3,69.4
2024-10-28,3,84.2
2024-10-29,3,53.7
2024-10-30,3,62.9
2024-10-31,3,77.3
2024-11-01,3,72.3
2024-11-02,3,63.6
2024-11-03,3,60.8
2024-11-04,3,77.9
2024-11-05,3,52.3
2024-11-06,3,85.7
2024-11-07,3,87.1
2024-11-08,3,77.3
2024-11-09,3,81.1
2024-11-10,3,71.8
2024-11-11,3,61.1
2024-11-12,3,68.9
2024-11-13,3,42.6
2024-11-14,3,47.9
2024-11-15,3,62.6
2024-11-16,3,68.2
2024-11-17,3,73.9
2024-11-18,3,68.5
2024-11-19,3,75.9
2024-11-20,3,68.5
2024-11-21,3,70.2
2024-11-22,3,83.0
2024-11-23,3,68.2
2024-11-24,3,56.1
2024-11-25,3,60.1
2024-11-26,3,53.7
2024-11-27,3,63.5
2024-11-28,3,66.3
2024-11-29,3,64.4
2024-11-30,3,68.5
2024-12-01,3,61.7
2024-12-02,3,83.7
2024-12-03,3,87.9
2024-12-04,3,60.3
2024-12-05,3,82.0
2024-12-06,3,79.3
2024-12-07,3,68.9
2024-12-08,3,67.5
2024-12-09,3,61.6
2024-12-10,3,64.0
2024-12-11,3,53.9
2024-12-12,3,75.1
2024-12-13,3,61.7
2024-12-14,3,71.9
2024-12-15,3,80.0
2024-12-16,3,95.6
2024-12-17,3,72.0
2024-12-18,3,72.9
2024-12-19,3,86.2
2024-12-20,3,85.5
2024-12-21,3,106.3
2024-12-22,3,44.4
2024-12-23,3,79.8
2024-12-24,3,63.1
2024-12-25,3,76.9
2024-12-26,3,93.2
2024-12-27,3,88.1
2024-12-28,3,81.9
2024-12-29,3,76.2
2024-12-30,3,70.0
2024-12-31,3,76.8
2025-01-01,3,70.3
2025-01-02,3,65.0
2025-01-03,3,65.7
2025-01-04,3,100.6
2025-01-05,3,74.3
2025-01-06,3,61.8
2025-01-07,3,61.6
2025-01-08,3,80.8
2025-01-09,3,66.2
2025-01-10,3,95.7
2025-01-11,3,105.3
2025-01-12,3,119.5
2025-01-13,3,85.5
2025-01-14,3,98.5
2025-01-15,3,57.8
2025-01-16,3,71.9
2025-01-17,3,95.1
2025-01-18,3,98.9
2025-01-19,3,57.4
2025-01-20,3,94.7
2025-01-21,3,89.5
2025-01-22,3,86.8
2025-01-23,3,87.3
2025-01-24,3,84.0
2025-01-25,3,106.2
2025-01-26,3,83.8
2025-01-27,3,77.6
2025-01-28,3,91.7
2025-01-29,3,66.8
2025-01-30,3,77.3
2025-01-31,3,91.1
2025-02-01,3,101.9
2025-02-02,3,80.5
2025-02-03,3,86.5
2024-01-01,4,38.5
2024-01-02,4,40.7
2024-01-03,4,54.8
2024-01-04,4,49.8
2024-01-05,4,52.8
2024-01-06,4,62.6
2024-01-07,4,54.1
2024-01-08,4,61.4
2024-01-09,4,54.2
2024-01-10,4,45.1
2024-01-11,4,51.1
2024-01-12,4,68.2
2024-01-13,4,65.7
2024-01-14,4,46.6
2024-01-15,4,62.8
2024-01-16,4,47.0
2024-01-17,4,51.6
2024-01-18,4,37.6
2024-01-19,4,61.1
2024-01-20,4,65.6
2024-01-21,4,51.5
2024-01-22,4,53.2
2024-01-23,4,45.7
2024-01-24,4,57.4
2024-01-25,4,48.6
2024-01-26,4,68.0
2024-01-27,4,66.7
2024-01-28,4,55.8
2024-01-29,4,56.0
2024-01-30,4,57.1
2024-01-31,4,50.9
2024-02-01,4,41.3
2024-02-02,4,81.2
2024-02-03,4,87.0
2024-02-04,4,58.2
2024-02-05,4,47.5
2024-02-06,4,57.8
2024-02-07,4,43.3
2024-02-08,4,61.6
2024-02-09,4,82.1
2024-02-10,4,69.4
2024-02-11,4,61.5
2024-02-12,4,38.7
2024-02-13,4,54.3
2024-02-14,4,44.4
2024-02-15,4,71.5
2024-02-16,4,64.7
2024-02-17,4,62.0
2024-02-18,4,62.9
2024-02-19,4,68.0
2024-02-20,4,63.4
2024-02-21,4,50.5
2024-02-22,4,64.2
2024-02-23,4,75.0
2024-02-24,4,64.0
2024-02-25,4,65.9
2024-02-26,4,52.1
2024-02-27,4,62.0
2024-02-28,4,70.8
2024-02-29,4,62.1
2024-03-01,4,59.4
2024-03-02,4,72.7
2024-03-03,4,66.0
2024-03-04,4,63.9
2024-03-05,4,48.9
2024-03-06,4,58.0
2024-03-07,4,60.3
2024-03-08,4,106.4
2024-03-09,4,76.6
2024-03-10,4,57.0
2024-03-11,4,73.1
2024-03-12,4,58.4
2024-03-13,4,60.6
2024-03-14,4,75.8
2024-03-15,4,84.4
2024-03-16,4,71.9
2024-03-17,4,53.8
2024-03-18,4,30.0
2024-03-19,4,60.9
2024-03-20,4,52.7
2024-03-21,4,70.7
2024-03-22,4,84.8
2024-03-23,4,55.0
2024-03-24,4,47.7
2024-03-25,4,56.8
2024-03-26,4,60.6
2024-03-27,4,69.2
2024-03-28,4,47.0
2024-03-29,4,43.5
2024-03-30,4,64.9
2024-03-31,4,54.4
2024-04-01,4,58.3
2024-04-02,4,73.6
2024-04-03,4,54.1
2024-04-04,4,70.7
2024-04-05,4,67.3
2024-04-06,4,73.0
2024-04-07,4,68.3
2024-04-08,4,56.0
2024-04-09,4,42.3
2024-04-10,4,49.6
2024-04-11,4,56.3
2024-04-12,4,49.3
2024-04-13,4,49.8
2024-04-14,4,51.7
2024-04-15,4,47.8
2024-04-16,4,68.5
2024-04-17,4,66.0
2024-04-18,4,31.7
2024-04-19,4,75.8
2024-04-20,4,56.6
2024-04-21,4,55.5
2024-04-22,4,72.8
2024-04-23,4,60.5
2024-04-24,4,55.7
2024-04-25,4,49.9
2024-04-26,4,68.6
2024-04-27,4,72.7
2024-04-28,4,65.6
2024-04-29,4,54.5
2024-04-30,4,78.1
2024-05-01,4,56.4
2024-05-02,4,77.4
2024-05-03,4,66.6
2024-05-04,4,87.0
2024-05-05,4,73.9
2024-05-06,4,50.0
2024-05-07,4,57.7
2024-05-08,4,57.2
2024-05-09,4,67.7
2024-05-10,4,56.8
2024-05-11,4,53.9
2024-05-12,4,87.1
2024-05-13,4,66.1
2024-05-14,4,70.0
2024-05-15,4,61.5
2024-05-16,4,60.9
2024-05-17,4,75.8
2024-05-18,4,66.2
2024-05-19,4,53.0
2024-05-20,4,53.5
2024-05-21,4,72.2
2024-05-22,4,52.6
2024-05-23,4,64.0
2024-05-24,4,67.9
2024-05-25,4,63.8
2024-05-26,4,66.6
2024-05-27,4,52.4
2024-05-28,4,35.9
2024-05-29,4,66.0
2024-05-30,4,59.0
2024-05-31,4,71.1
2024-06-01,4,80.0
2024-06-02,4,57.4
2024-06-03,4,69.1
2024-06-04,4,52.1
2024-06-05,4,76.9
2024-06-06,4,42.8
2024-06-07,4,63.1
2024-06-08,4,60.7
2024-06-09,4,43.4
2024-06-10,4,45.9
2024-06-11,4,53.1
2024-06-12,4,37.6
2024-06-13,4,53.9
2024-06-14,4,72.0
2024-06-15,4,48.6
2024-06-16,4,45.3
2024-06-17,4,39.7
2024-06-18,4,48.9
2024-06-19,4,50.9
2024-06-20,4,44.8
2024-06-21,4,53.3
2024-06-22,4,62.8
2024-06-23,4,57.4
2024-06-24,4,40.3
2024-06-25,4,47.3
2024-06-26,4,46.4
2024-06-27,4,37.0
2024-06-28,4,59.6
2024-06-29,4,61.5
2024-06-30,4,53.4
2024-07-01,4,43.9
2024-07-02,4,60.5
2024-07-03,4,60.0
2024-07-04,4,45.5
2024-07-05,4,55.0
2024-07-06,4,69.4
2024-07-07,4,48.2
2024-07-08,4,62.1
2024-07-09,4,63.2
2024-07-10,4,51.3
2024-07-11,4,53.6
2024-07-12,4,57.1
2024-07-13,4,73.0
2024-07-14,4,59.8
2024-07-15,4,41.3
2024-07-16,4,39.4
2024-07-17,4,45.6
2024-07-18,4,47.0
2024-07-19,4,48.2
2024-07-20,4,66.0
2024-07-21,4,52.5
2024-07-22,4,58.2
2024-07-23,4,61.1
2024-07-24,4,42.9
2024-07-25,4,70.7
2024-07-26,4,76.9
2024-07-27,4,55.5
2024-07-28,4,43.3
2024-07-29,4,41.9
2024-07-30,4,56.3
2024-07-31,4,44.6
2024-08-01,4,53.6
2024-08-02,4,75.8
2024-08-03,4,55.1
2024-08-04,4,47.0
2024-08-05,4,53.0
2024-08-06,4,52.4
2024-08-07,4,41.9
2024-08-08,4,33.8
2024-08-09,4,55.0
2024-08-10,4,52.8
2024-08-11,4,45.4
2024-08-12,4,50.1
2024-08-13,4,53.1
2024-08-14,4,40.2
2024-08-15,4,55.6
2024-08-16,4,48.0
2024-08-17,4,53.5
2024-08-18,4,53.4
2024-08-19,4,58.4
2024-08-20,4,59.9
2024-08-21,4,51.0
2024-08-22,4,49.2
2024-08-23,4,61.3
2024-08-24,4,62.4
2024-08-25,4,43.0
2024-08-26,4,50.5
2024-08-27,4,47.2
2024-08-28,4,51.4
2024-08-29,4,34.9
2024-08-30,4,44.4
2024-08-31,4,35.0
2024-09-01,4,54.4
2024-09-02,4,46.3
2024-09-03,4,50.2
2024-09-04,4,30.4
2024-09-05,4,52.0
2024-09-06,4,59.6
2024-09-07,4,72.3
2024-09-08,4,62.2
2024-09-09,4,52.8
2024-09-10,4,50.3
2024-09-11,4,52.8
2024-09-12,4,48.2
2024-09-13,4,52.8
2024-09-14,4,57.1
2024-09-15,4,52.1
2024-09-16,4,43.1
2024-09-17,4,45.5
2024-09-18,4,66.1
2024-09-19,4,44.1
2024-09-20,4,52.8
2024-09-21,4,61.0
2024-09-22,4,39.8
2024-09-23,4,44.9
2024-09-24,4,36.5
2024-09-25,4,48.4
2024-09-26,4,39.6
2024-09-27,4,36.4
2024-09-28,4,60.9
2024-09-29,4,55.7
2024-09-30,4,45.4
2024-10-01,4,65.7
2024-10-02,4,34.3
2024-10-03,4,37.3
2024-10-04,4,59.3
2024-10-05,4,66.4
2024-10-06,4,48.4
2024-10-07,4,46.2
2024-10-08,4,41.5
2024-10-09,4,67.1
2024-10-10,4,44.3
2024-10-11,4,65.1
2024-10-12,4,60.3
2024-10-13,4,37.5
2024-10-14,4,59.3
2024-10-15,4,44.4
2024-10-16,4,54.1
2024-10-17,4,56.0
2024-10-18,4,56.0
2024-10-19,4,76.2
2024-10-20,4,64.1
2024-10-21,4,50.0
2024-10-22,4,58.3
2024-10-23,4,60.9
2024-10-24,4,67.7
2024-10-25,4,56.6
2024-10-26,4,81.1
2024-10-27,4,42.9
2024-10-28,4,41.2
2024-10-29,4,56.8
2024-10-30,4,43.0
2024-10-31,4,69.4
2024-11-01,4,39.4
2024-11-02,4,59.6
2024-11-03,4,57.8
2024-11-04,4,35.9
2024-11-05,4,61.7
2024-11-06,4,38.0
2024-11-07,4,56.1
2024-11-08,4,60.8
2024-11-09,4,63.1
2024-11-10,4,60.4
2024-11-11,4,60.4
2024-11-12,4,44.3
2024-11-13,4,45.1
2024-11-14,4,53.4
2024-11-15,4,42.9
2024-11-16,4,75.9
2024-11-17,4,52.9
2024-11-18,4,73.7
2024-11-19,4,57.9
2024-11-20,4,46.4
2024-11-21,4,44.6
2024-11-22,4,79.3
2024-11-23,4,25.8
2024-11-24,4,50.3
2024-11-25,4,75.5
2024-11-26,4,53.5
2024-11-27,4,61.5
2024-11-28,4,56.1
2024-11-29,4,71.0
2024-11-30,4,54.4
2024-12-01,4,57.6
2024-12-02,4,69.8
2024-12-03,4,56.2
2024-12-04,4,55.3
2024-12-05,4,66.3
2024-12-06,4,80.8
2024-12-07,4,68.2
2024-12-08,4,47.7
2024-12-09,4,44.2
2024-12-10,4,58.0
2024-12-11,4,59.7
2024-12-12,4,77.8
2024-12-13,4,104.1
2024-12-14,4,87.6
2024-12-15,4,50.9
2024-12-16,4,54.6
2024-12-17,4,40.4
2024-12-18,4,60.8
2024-12-19,4,62.0
2024-12-20,4,79.4
2024-12-21,4,56.4
2024-12-22,4,61.0
2024-12-23,4,59.2
2024-12-24,4,70.9
2024-12-25,4,43.9
2024-12-26,4,74.7
2024-12-27,4,68.8
2024-12-28,4,67.3
2024-12-29,4,47.2
2024-12-30,4,57.6
2024-12-31,4,60.2
2025-01-01,4,57.5
2025-01-02,4,62.1
2025-01-03,4,53.1
2025-01-04,4,69.4
2025-01-05,4,50.8
2025-01-06,4,39.4
2025-01-07,4,44.5
2025-01-08,4,57.5
2025-01-09,4,64.2
2025-01-10,4,68.8
2025-01-11,4,86.8
2025-01-12,4,67.1
2025-01-13,4,60.7
2025-01-14,4,55.2
2025-01-15,4,67.5
2025-01-16,4,59.7
2025-01-17,4,48.7
2025-01-18,4,72.5
2025-01-19,4,63.2
2025-01-20,4,61.7
2025-01-21,4,93.4
2025-01-22,4,69.1
2025-01-23,4,71.2
2025-01-24,4,82.2
2025-01-25,4,68.0
2025-01-26,4,64.9
2025-01-27,4,67.2
2025-01-28,4,66.6
2025-01-29,4,53.3
2025-01-30,4,67.3
2025-01-31,4,69.0
2025-02-01,4,57.8
2025-02-02,4,52.1
2025-02-03,4,59.7
2024-01-01,5,29.2
2024-01-02,5,22.3
2024-01-03,5,21.7
2024-01-04,5,24.5
2024-01-05,5,30.4
2024-01-06,5,43.3
2024-01-07,5,32.8
2024-01-08,5,17.9
2024-01-09,5,26.5
2024-01-10,5,30.3
2024-01-11,5,36.0
2024-01-12,5,33.7
2024-01-13,5,46.6
2024-01-14,5,27.6
2024-01-15,5,42.9
2024-01-16,5,28.9
2024-01-17,5,31.6
2024-01-18,5,33.9
2024-01-19,5,33.1
2024-01-20,5,29.7
2024-01-21,5,34.3
2024-01-22,5,32.5
2024-01-23,5,41.5
2024-01-24,5,36.4
2024-01-25,5,28.1
2024-01-26,5,40.6
2024-01-27,5,32.4
2024-01-28,5,23.4
2024-01-29,5,30.5
2024-01-30,5,29.3
2024-01-31,5,28.7
2024-02-01,5,38.4
2024-02-02,5,36.8
2024-02-03,5,29.9
2024-02-04,5,30.3
2024-02-05,5,34.5
2024-02-06,5,20.0
2024-02-07,5,34.8
2024-02-08,5,33.6
2024-02-09,5,41.9
2024-02-10,5,47.7
2024-02-11,5,41.5
2024-02-12,5,30.3
2024-02-13,5,41.1
2024-02-14,5,34.6
2024-02-15,5,25.7
2024-02-16,5,39.5
2024-02-17,5,37.6
2024-02-18,5,37.7
2024-02-19,5,29.1
2024-02-20,5,28.8
2024-02-21,5,36.5
2024-02-22,5,29.9
2024-02-23,5,36.9
2024-02-24,5,34.3
2024-02-25,5,36.3
2024-02-26,5,36.1
2024-02-27,5,31.9
2024-02-28,5,16.1
2024-02-29,5,39.3
2024-03-01,5,32.3
2024-03-02,5,40.0
2024-03-03,5,30.7
2024-03-04,5,22.4
2024-03-05,5,37.7
2024-03-06,5,31.4
2024-03-07,5,33.8
2024-03-08,5,41.7
2024-03-09,5,58.7
2024-03-10,5,31.1
2024-03-11,5,32.5
2024-03-12,5,30.0
2024-03-13,5,32.5
2024-03-14,5,37.1
2024-03-15,5,38.7
2024-03-16,5,41.7
2024-03-17,5,35.2
2024-03-18,5,33.8
2024-03-19,5,34.3
2024-03-20,5,53.0
2024-03-21,5,30.3
2024-03-22,5,41.3
2024-03-23,5,33.3
2024-03-24,5,39.8
2024-03-25,5,39.1
2024-03-26,5,34.6
2024-03-27,5,28.5
2024-03-28,5,40.4
2024-03-29,5,49.8
2024-03-30,5,29.2
2024-03-31,5,31.1
2024-04-01,5,34.8
2024-04-02,5,34.8
2024-04-03,5,35.9
2024-04-04,5,38.8
2024-04-05,5,38.3
2024-04-06,5,38.8
2024-04-07,5,39.2
2024-04-08,5,32.8
2024-04-09,5,43.6
2024-04-10,5,37.5
2024-04-11,5,43.8
2024-04-12,5,43.1
2024-04-13,5,46.9
2024-04-14,5,34.7
2024-04-15,5,37.2
2024-04-16,5,40.5
2024-04-17,5,33.9
2024-04-18,5,46.9
2024-04-19,5,36.6
2024-04-20,5,50.2
2024-04-21,5,34.5
2024-04-22,5,42.3
2024-04-23,5,39.1
2024-04-24,5,45.3
2024-04-25,5,55.4
2024-04-26,5,61.4
2024-04-27,5,39.1
2024-04-28,5,38.7
2024-04-29,5,32.7
2024-04-30,5,37.0
2024-05-01,5,28.4
2024-05-02,5,39.9
2024-05-03,5,31.9
2024-05-04,5,54.4
2024-05-05,5,33.7
2024-05-06,5,29.4
2024-05-07,5,32.2
2024-05-08,5,36.3
2024-05-09,5,28.8
2024-05-10,5,51.8
2024-05-11,5,42.1
2024-05-12,5,31.7
2024-05-13,5,27.4
2024-05-14,5,34.7
2024-05-15,5,37.2
2024-05-16,5,39.1
2024-05-17,5,40.2
2024-05-18,5,33.1
2024-05-19,5,40.4
2024-05-20,5,32.8
2024-05-21,5,27.5
2024-05-22,5,33.3
2024-05-23,5,32.8
2024-05-24,5,35.2
2024-05-25,5,43.3
2024-05-26,5,17.7
2024-05-27,5,37.4
2024-05-28,5,31.5
2024-05-29,5,30.5
2024-05-30,5,30.9
2024-05-31,5,39.8
2024-06-01,5,29.0
2024-06-02,5,33.0
2024-06-03,5,38.5
2024-06-04,5,37.9
2024-06-05,5,26.0
2024-06-06,5,27.6
2024-06-07,5,26.6
2024-06-08,5,26.7
2024-06-09,5,36.5
2024-06-10,5,37.3
2024-06-11,5,25.6
2024-06-12,5,41.8
2024-06-13,5,40.6
2024-06-14,5,40.4
2024-06-15,5,34.0
2024-06-16,5,28.5
2024-06-17,5,36.4
2024-06-18,5,34.6
2024-06-19,5,22.3
2024-06-20,5,32.7
2024-06-21,5,37.2
2024-06-22,5,43.3
2024-06-23,5,25.9
2024-06-24,5,28.4
2024-06-25,5,31.1
2024-06-26,5,30.4
2024-06-27,5,27.2
2024-06-28,5,44.1
2024-06-29,5,28.9
2024-06-30,5,27.1
2024-07-01,5,24.7
2024-07-02,5,28.6
2024-07-03,5,36.4
2024-07-04,5,32.7
2024-07-05,5,38.4
2024-07-06,5,36.9
2024-07-07,5,28.4
2024-07-08,5,21.0
2024-07-09,5,30.7
2024-07-10,5,29.4
2024-07-11,5,28.8
2024-07-12,5,30.7
2024-07-13,5,31.2
2024-07-14,5,25.0
2024-07-15,5,25.0
2024-07-16,5,25.9
2024-07-17,5,30.2
2024-07-18,5,36.5
2024-07-19,5,37.3
2024-07-20,5,22.0
2024-07-21,5,30.1
2024-07-22,5,31.2
2024-07-23,5,31.6
2024-07-24,5,25.8
2024-07-25,5,20.5
2024-07-26,5,37.2
2024-07-27,5,28.7
2024-07-28,5,37.8
2024-07-29,5,22.2
2024-07-30,5,37.6
2024-07-31,5,21.5
2024-08-01,5,37.8
2024-08-02,5,32.8
2024-08-03,5,37.5
2024-08-04,5,31.5
2024-08-05,5,34.2
2024-08-06,5,29.3
2024-08-07,5,32.7
2024-08-08,5,22.1
2024-08-09,5,31.7
2024-08-10,5,25.2
2024-08-11,5,26.8
2024-08-12,5,29.1
2024-08-13,5,27.1
2024-08-14,5,33.8
2024-08-15,5,33.3
2024-08-16,5,34.3
2024-08-17,5,35.4
2024-08-18,5,35.0
2024-08-19,5,24.5
2024-08-20,5,25.6
2024-08-21,5,27.2
2024-08-22,5,22.3
2024-08-23,5,28.2
2024-08-24,5,22.0
2024-08-25,5,20.9
2024-08-26,5,33.4
2024-08-27,5,25.8
2024-08-28,5,17.1
2024-08-29,5,28.3
2024-08-30,5,29.0
2024-08-31,5,19.7
2024-09-01,5,23.5
2024-09-02,5,24.7
2024-09-03,5,27.5
2024-09-04,5,23.6
2024-09-05,5,33.2
2024-09-06,5,28.5
2024-09-07,5,44.4
2024-09-08,5,31.2
2024-09-09,5,35.4
2024-09-10,5,31.6
2024-09-11,5,20.9
2024-09-12,5,33.1
2024-09-13,5,44.6
2024-09-14,5,40.0
2024-09-15,5,28.8
2024-09-16,5,21.1
2024-09-17,5,30.9
2024-09-18,5,24.3
2024-09-19,5,27.5
2024-09-20,5,35.1
2024-09-21,5,37.1
2024-09-22,5,22.4
2024-09-23,5,30.4
2024-09-24,5,29.5
2024-09-25,5,25.1
2024-09-26,5,24.1
2024-09-27,5,32.9
2024-09-28,5,40.4
2024-09-29,5,24.6
2024-09-30,5,31.2
2024-10-01,5,23.6
2024-10-02,5,24.5
2024-10-03,5,27.4
2024-10-04,5,29.9
2024-10-05,5,30.7
2024-10-06,5,23.2
2024-10-07,5,24.3
2024-10-08,5,24.5
2024-10-09,5,31.0
2024-10-10,5,28.5
2024-10-11,5,34.4
2024-10-12,5,36.8
2024-10-13,5,27.1
2024-10-14,5,24.5
2024-10-15,5,23.2
2024-10-16,5,34.7
2024-10-17,5,31.5
2024-10-18,5,39.7
2024-10-19,5,39.2
2024-10-20,5,24.8
2024-10-21,5,29.4
2024-10-22,5,27.8
2024-10-23,5,37.0
2024-10-24,5,29.8
2024-10-25,5,39.2
2024-10-26,5,32.6
2024-10-27,5,35.8
2024-10-28,5,28.5
2024-10-29,5,24.8
2024-10-30,5,34.4
2024-10-31,5,25.0
2024-11-01,5,29.9
2024-11-02,5,36.3
2024-11-03,5,31.2
2024-11-04,5,26.5
2024-11-05,5,29.8
2024-11-06,5,35.9
2024-11-07,5,25.5
2024-11-08,5,18.2
2024-11-09,5,39.5
2024-11-10,5,26.4
2024-11-11,5,26.7
2024-11-12,5,32.2
2024-11-13,5,26.8
2024-11-14,5,28.2
2024-11-15,5,39.1
2024-11-16,5,38.0
2024-11-17,5,29.6
2024-11-18,5,24.6
2024-11-19,5,24.2
2024-11-20,5,34.9
2024-11-21,5,33.9
2024-11-22,5,28.0
2024-11-23,5,36.4
2024-11-24,5,18.1
2024-11-25,5,32.8
2024-11-26,5,32.6
2024-11-27,5,26.5
2024-11-28,5,36.4
2024-11-29,5,36.7
2024-11-30,5,33.2
2024-12-01,5,28.3
2024-12-02,5,29.2
2024-12-03,5,36.0
2024-12-04,5,34.0
2024-12-05,5,27.7
2024-12-06,5,27.5
2024-12-07,5,35.2
2024-12-08,5,32.9
2024-12-09,5,26.1
2024-12-10,5,27.7
2024-12-11,5,30.2
2024-12-12,5,34.1
2024-12-13,5,41.4
2024-12-14,5,42.6
2024-12-15,5,21.6
2024-12-16,5,38.3
2024-12-17,5,34.6
2024-12-18,5,28.4
2024-12-19,5,38.9
2024-12-20,5,24.7
2024-12-21,5,25.4
2024-12-22,5,43.9
2024-12-23,5,25.4
2024-12-24,5,34.2
2024-12-25,5,26.6
2024-12-26,5,30.9
2024-12-27,5,31.6
2024-12-28,5,46.6
2024-12-29,5,21.1
2024-12-30,5,33.6
2024-12-31,5,27.2
2025-01-01,5,27.0
2025-01-02,5,38.1
2025-01-03,5,32.0
2025-01-04,5,39.8
2025-01-05,5,38.1
2025-01-06,5,36.2
2025-01-07,5,39.2
2025-01-08,5,42.6
2025-01-09,5,36.6
2025-01-10,5,39.1
2025-01-11,5,39.0
2025-01-12,5,31.8
2025-01-13,5,42.4
2025-01-14,5,30.0
2025-01-15,5,37.7
2025-01-16,5,40.5
2025-01-17,5,36.0
2025-01-18,5,29.6
2025-01-19,5,40.6
2025-01-20,5,36.5
2025-01-21,5,35.8
2025-01-22,5,36.3
2025-01-23,5,37.1
2025-01-24,5,44.0
2025-01-25,5,39.6
2025-01-26,5,32.0
2025-01-27,5,40.3
2025-01-28,5,42.2
2025-01-29,5,32.2
2025-01-30,5,24.2
2025-01-31,5,52.3
2025-02-01,5,50.8
2025-02-02,5,43.8
2025-02-03,5,34.3
2024-01-01,6,69.4
2024-01-02,6,63.2
2024-01-03,6,54.0
2024-01-04,6,49.6
2024-01-05,6,89.1
2024-01-06,6,70.2
2024-01-07,6,58.0
2024-01-08,6,48.5
2024-01-09,6,66.4
2024-01-10,6,57.0
2024-01-11,6,76.2
2024-01-12,6,68.9
2024-01-13,6,73.8
2024-01-14,6,49.3
2024-01-15,6,45.9
2024-01-16,6,49.7
2024-01-17,6,53.4
2024-01-18,6,45.6
2024-01-19,6,53.9
2024-01-20,6,51.9
2024-01-21,6,63.9
2024-01-22,6,68.7
2024-01-23,6,50.1
2024-01-24,6,75.7
2024-01-25,6,64.6
2024-01-26,6,69.9
2024-01-27,6,71.7
2024-01-28,6,78.5
2024-01-29,6,67.2
2024-01-30,6,71.9
2024-01-31,6,90.5
2024-02-01,6,58.1
2024-02-02,6,67.5
2024-02-03,6,76.4
2024-02-04,6,49.7
2024-02-05,6,52.8
2024-02-06,6,51.9
2024-02-07,6,81.4
2024-02-08,6,67.5
2024-02-09,6,64.1
2024-02-10,6,59.0
2024-02-11,6,68.4
2024-02-12,6,72.4
2024-02-13,6,56.9
2024-02-14,6,71.8
2024-02-15,6,54.7
2024-02-16,6,85.2
2024-02-17,6,77.4
2024-02-18,6,58.3
2024-02-19,6,46.7
2024-02-20,6,62.5
2024-02-21,6,66.8
2024-02-22,6,84.5
2024-02-23,6,65.8
2024-02-24,6,69.9
2024-02-25,6,53.0
2024-02-26,6,67.9
2024-02-27,6,58.4
2024-02-28,6,51.7
2024-02-29,6,57.9
2024-03-01,6,69.5
2024-03-02,6,60.8
2024-03-03,6,65.3
2024-03-04,6,54.8
2024-03-05,6,56.2
2024-03-06,6,61.1
2024-03-07,6,44.0
2024-03-08,6,74.4
2024-03-09,6,66.0
2024-03-10,6,53.7
2024-03-11,6,84.8
2024-03-12,6,68.6
2024-03-13,6,54.3
2024-03-14,6,45.3
2024-03-15,6,62.3
2024-03-16,6,88.5
2024-03-17,6,38.0
2024-03-18,6,67.4
2024-03-19,6,49.6
2024-03-20,6,65.5
2024-03-21,6,88.0
2024-03-22,6,88.3
2024-03-23,6,77.6
2024-03-24,6,60.3
2024-03-25,6,73.0
2024-03-26,6,52.7
2024-03-27,6,51.7
2024-03-28,6,63.9
2024-03-29,6,95.9
2024-03-30,6,76.2
2024-03-31,6,76.0
2024-04-01,6,56.5
2024-04-02,6,65.2
2024-04-03,6,46.8
2024-04-04,6,66.9
2024-04-05,6,65.8
2024-04-06,6,90.8
2024-04-07,6,72.3
2024-04-08,6,70.3
2024-04-09,6,78.6
2024-04-10,6,59.5
2024-04-11,6,36.3
2024-04-12,6,49.8
2024-04-13,6,71.9
2024-04-14,6,48.9
2024-04-15,6,54.1
2024-04-16,6,56.3
2024-04-17,6,65.9
2024-04-18,6,30.3
2024-04-19,6,82.5
2024-04-20,6,79.1
2024-04-21,6,61.4
2024-04-22,6,61.5
2024-04-23,6,85.3
2024-04-24,6,63.0
2024-04-25,6,34.1
2024-04-26,6,88.8
2024-04-27,6,56.4
2024-04-28,6,61.6
2024-04-29,6,81.5
2024-04-30,6,51.9
2024-05-01,6,58.9
2024-05-02,6,69.8
2024-05-03,6,67.8
2024-05-04,6,80.8
2024-05-05,6,56.4
2024-05-06,6,56.2
2024-05-07,6,62.9
2024-05-08,6,61.5
2024-05-09,6,68.5
2024-05-10,6,85.1
2024-05-11,6,91.6
2024-05-12,6,47.3
2024-05-13,6,58.8
2024-05-14,6,64.7
2024-05-15,6,75.8
2024-05-16,6,72.7
2024-05-17,6,58.7
2024-05-18,6,96.3
2024-05-19,6,58.7
2024-05-20,6,89.8
2024-05-21,6,54.7
2024-05-22,6,58.1
2024-05-23,6,80.7
2024-05-24,6,67.7
2024-05-25,6,74.1
2024-05-26,6,77.1
2024-05-27,6,69.8
2024-05-28,6,85.5
2024-05-29,6,55.8
2024-05-30,6,65.9
